seq_id,tm
31390,0.8150912106135987
31391,0.7889718076285241
31392,0.6488391376451078
31393,0.48092868988391374
31394,0.6127694859038143
31395,0.5265339966832504
31396,0.8988391376451078
31397,0.6343283582089553
31398,0.8772802653399668
31399,0.8121890547263682
31400,0.6314262023217247
31401,0.8022388059701493
31402,0.5941127694859039
31403,0.3648424543946932
31404,0.8764510779436153
31405,0.8391376451077944
31406,0.7802653399668326
31407,0.8515754560530681
31408,0.7968490878938641
31409,0.4444444444444444
31410,0.8138474295190714
31411,0.8337479270315091
31412,0.16293532338308458
31413,0.1384742951907131
31414,0.20895522388059704
31415,0.7064676616915423
31416,0.5165837479270315
31417,0.691542288557214
31418,0.5045605306799337
31419,0.4552238805970149
31420,0.6720563847429519
31421,0.5103648424543947
31422,0.48714759535655056
31423,0.4635157545605307
31424,0.5451907131011609
31425,0.4009121061359867
31426,0.6961028192371477
31427,0.724709784411277
31428,0.17247097844112771
31429,0.04643449419568823
31430,0.033582089552238806
31431,0.01948590381426202
31432,0.02736318407960199
31433,0.6086235489220564
31434,0.6679104477611941
31435,0.7019071310116086
31436,0.5161691542288558
31437,0.49792703150912104
31438,0.7595356550580432
31439,0.45480928689883915
31440,0.5783582089552239
31441,0.40754560530679934
31442,0.4502487562189055
31443,0.7209784411276949
31444,0.28814262023217246
31445,0.527363184079602
31446,0.33126036484245436
31447,0.6003316749585407
31448,0.99212271973466
31449,0.7980928689883914
31450,0.953150912106136
31451,0.873134328358209
31452,0.7097844112769487
31453,0.9058872305140963
31454,0.9543946932006634
31455,0.8834991708126037
31456,0.9722222222222223
31457,0.8300165837479271
31458,0.8428689883913765
31459,0.7143449419568823
31460,0.7537313432835822
31461,0.8354063018242123
31462,0.8117744610281924
31463,0.7918739635157546
31464,0.785240464344942
31465,0.798922056384743
31466,0.8519900497512438
31467,0.7914593698175788
31468,0.2922885572139303
31469,0.4693200663349917
31470,0.27819237147595355
31471,0.1799336650082919
31472,0.2271973466003317
31473,0.1625207296849088
31474,0.26368159203980096
31475,0.17081260364842454
31476,0.3167495854063018
31477,0.2367330016583748
31478,0.24917081260364843
31479,0.6285240464344942
31480,0.4071310116086235
31481,0.5630182421227198
31482,0.6401326699834163
31483,0.7359038142620232
31484,0.8184079601990051
31485,0.5551409618573798
31486,0.3536484245439469
31487,0.6844941956882256
31488,0.7433665008291874
31489,0.8785240464344942
31490,0.25746268656716415
31491,0.25124378109452733
31492,0.37023217247097845
31493,0.7267827529021559
31494,0.337893864013267
31495,0.40008291873963514
31496,0.7752902155887231
31497,0.9274461028192372
31498,0.5120232172470979
31499,0.34452736318407956
31500,0.5746268656716418
31501,0.27943615257048093
31502,0.3466003316749585
31503,0.5982587064676618
31504,0.31550580431177444
31505,0.4432006633499171
31506,0.6376451077943616
31507,0.543117744610282
31508,0.2980928689883914
31509,0.8225538971807629
31510,0.4415422885572139
31511,0.5721393034825871
31512,0.7628524046434495
31513,0.6007462686567164
31514,0.4116915422885572
31515,0.7699004975124378
31516,0.2993366500829187
31517,0.5572139303482587
31518,0.4083747927031509
31519,0.2023217247097844
31520,0.1932006633499171
31521,0.3635986733001658
31522,0.14718076285240464
31523,0.20729684908789386
31524,0.37852404643449417
31525,0.1890547263681592
31526,0.2325870646766169
31527,0.10323383084577115
31528,0.2131011608623549
31529,0.2620232172470978
31530,0.13018242122719736
31531,0.33167495854063017
31532,0.08291873963515754
31533,0.11028192371475955
31534,0.060116086235489224
31535,0.16417910447761194
31536,0.1961028192371476
31537,0.09618573797678276
31538,0.35903814262023215
31539,0.08540630182421227
31540,0.0339966832504146
31541,0.48466003316749584
31542,0.10862354892205639
31543,0.42993366500829183
31544,0.42412935323383083
31545,0.1865671641791045
31546,0.39427860696517414
31547,0.2860696517412935
31548,0.059286898839137646
31549,0.5667495854063018
31550,0.17661691542288557
31551,0.2699004975124378
31552,0.30099502487562185
31553,0.11235489220563848
31554,0.30597014925373134
31555,0.23507462686567165
31556,0.15257048092868988
31557,0.18449419568822553
31558,0.13349917081260365
31559,0.08250414593698176
31560,0.08872305140961857
31561,0.3586235489220564
31562,0.08582089552238806
31563,0.23756218905472637
31564,0.5199004975124378
31565,0.5232172470978441
31566,0.6985903814262023
31567,0.5779436152570482
31568,0.6878109452736318
31569,0.5679933665008292
31570,0.6480099502487563
31571,0.26492537313432835
31572,0.4191542288557214
31573,0.43739635157545603
31574,0.4888059701492537
31575,0.3503316749585406
31576,0.5257048092868989
31577,0.3283582089552239
31578,0.39179104477611937
31579,0.9423714759535655
31580,0.7603648424543947
31581,0.8793532338308458
31582,0.7781923714759537
31583,0.7193200663349918
31584,0.8366500829187397
31585,0.842039800995025
31586,0.5091210613598673
31587,0.6728855721393036
31588,0.036069651741293535
31589,0.1927860696517413
31590,0.04477611940298508
31591,0.048507462686567165
31592,0.26243781094527363
31593,0.2595356550580431
31594,0.4494195688225539
31595,0.1413764510779436
31596,0.039386401326699835
31597,0.45439469320066334
31598,0.19402985074626866
31599,0.09991708126036485
31600,0.25082918739635157
31601,0.5286069651741294
31602,0.25497512437810943
31603,0.6318407960199005
31604,0.23963515754560533
31605,0.4892205638474295
31606,0.18117744610281925
31607,0.13266998341625208
31608,0.4560530679933665
31609,0.3971807628524046
31610,0.48424543946932
31611,0.5360696517412936
31612,0.4353233830845771
31613,0.08955223880597016
31614,0.43407960199004975
31615,0.14054726368159204
31616,0.1214759535655058
31617,0.18076285240464346
31618,0.29519071310116085
31619,0.16666666666666669
31620,0.3266998341625207
31621,0.23548922056384744
31622,0.4071310116086235
31623,0.5775290215588723
31624,0.5053897180762853
31625,0.20149253731343283
31626,0.2529021558872305
31627,0.357379767827529
31628,0.028192371475953566
31629,0.05058043117744611
31630,0.042703150912106136
31631,0.013266998341625208
31632,0.3980099502487562
31633,0.054311774461028195
31634,0.046849087893864015
31635,0.07421227197346601
31636,0.07089552238805971
31637,0.009950248756218905
31638,0.09203980099502487
31639,0.3805970149253731
31640,0.5393864013266999
31641,0.6513266998341626
31642,0.2164179104477612
31643,0.38598673300165837
31644,0.46683250414593697
31645,0.642620232172471
31646,0.48756218905472637
31647,0.41252072968490877
31648,0.3150912106135987
31649,0.36401326699834163
31650,0.7860696517412936
31651,0.37728026533996684
31652,0.9067164179104478
31653,0.87106135986733
31654,0.34908789386401323
31655,0.6703980099502488
31656,0.7898009950248757
31657,0.5588723051409619
31658,0.4564676616915423
31659,0.5335820895522388
31660,0.6695688225538973
31661,0.7678275290215589
31662,0.41956882255389716
31663,0.19527363184079602
31664,0.44983416252072966
31665,0.5621890547263682
31666,0.33499170812603646
31667,0.9054726368159205
31668,0.9150082918739636
31669,0.8038971807628524
31670,0.6724709784411277
31671,0.6824212271973467
31672,0.6223051409618574
31673,0.8466003316749586
31674,0.7072968490878939
31675,0.7491708126036485
31676,0.8582089552238806
31677,0.8818407960199005
31678,0.7740464344941957
31679,0.19112769485903816
31680,0.3067993366500829
31681,0.16998341625207297
31682,0.28150912106135983
31683,0.2433665008291874
31684,0.28565505804311775
31685,0.20812603648424544
31686,0.46807628524046435
31687,0.3681592039800995
31688,0.21061359867330018
31689,0.40630182421227196
31690,0.6102819237147595
31691,0.47056384742951907
31692,0.4821724709784411
31693,0.4556384742951907
31694,0.7408789386401328
31695,0.6268656716417911
31696,0.8014096185737978
31697,0.8192371475953566
31698,0.36608623548922054
31699,0.9266169154228856
31700,0.5082918739635158
31701,0.31177446102819234
31702,0.09038142620232173
31703,0.2035655058043118
31704,0.29767827529021557
31705,0.050995024875621894
31706,0.36650082918739635
31707,0.18698175787728027
31708,0.022388059701492536
31709,0.7180762852404644
31710,0.6048922056384743
31711,0.4925373134328358
31712,0.7682421227197347
31713,0.4427860696517413
31714,0.6206467661691543
31715,0.4514925373134328
31716,0.5016583747927031
31717,0.7831674958540631
31718,0.6973466003316751
31719,0.6281094527363185
31720,0.5493366500829188
31721,0.3536484245439469
31722,0.5547263681592041
31723,0.28399668325041455
31724,0.914179104477612
31725,0.64469320066335
31726,0.8142620232172472
31727,0.6940298507462687
31728,0.6807628524046435
31729,0.8403814262023218
31730,0.7487562189054727
31731,0.76575456053068
31732,0.513681592039801
31733,0.7728026533996684
31734,0.44610281923714756
31735,0.4900497512437811
31736,0.685737976782753
31737,0.36152570480928686
31738,0.7189054726368159
31739,0.5733830845771145
31740,0.5688225538971808
31741,0.9365671641791046
31742,0.7877280265339968
31743,0.961028192371476
31744,0.9390547263681592
31745,0.9597844112769487
31746,0.9029850746268657
31747,0.9800995024875623
31748,0.9875621890547264
31749,0.7466832504145937
31750,0.9689054726368159
31751,0.9303482587064678
31752,0.6276948590381427
31753,0.5497512437810945
31754,0.8034825870646767
31755,0.8805970149253732
31756,0.9195688225538973
31757,0.38930348258706465
31758,0.37271973466003316
31759,0.16044776119402987
31760,0.2300995024875622
31761,0.46393034825870644
31762,0.6417910447761195
31763,0.556799336650083
31764,0.3951077943615257
31765,0.41086235489220563
31766,0.8760364842454396
31767,0.7786069651741294
31768,0.8951077943615258
31769,0.8254560530679934
31770,0.15008291873963517
31771,0.316334991708126
31772,0.1417910447761194
31773,0.9373963515754561
31774,0.33872305140961856
31775,0.3901326699834162
31776,0.5895522388059702
31777,0.8088723051409619
31778,0.5132669983416253
31779,0.5414593698175788
31780,0.47014925373134325
31781,0.2960199004975124
31782,0.40049751243781095
31783,0.23797678275290216
31784,0.4386401326699834
31785,0.12893864013266998
31786,0.12437810945273632
31787,0.06384742951907131
31788,0.10613598673300166
31789,0.9407131011608624
31790,0.4709784411276948
31791,0.7238805970149255
31792,0.8316749585406302
31793,0.6687396351575456
31794,0.4083747927031509
31795,0.7176616915422886
31796,0.8370646766169155
31797,0.4220563847429519
31798,0.3237976782752902
31799,0.45066334991708124
31800,0.3271144278606965
31801,0.6786898839137645
31802,0.716832504145937
31803,0.9112769485903814
31804,0.78150912106136
31805,0.837893864013267
31806,0.7748756218905473
31807,0.793117744610282
31808,0.423714759535655
31809,0.5700663349917082
31810,0.664179104477612
31811,0.6596185737976783
31812,0.8030679933665009
31813,0.4407131011608623
31814,0.6053067993366501
31815,0.984660033167496
31816,0.8959369817578773
31817,0.9850746268656717
31818,0.9083747927031509
31819,0.9071310116086236
31820,0.6820066334991709
31821,0.9660033167495855
31822,0.9249585406301825
31823,0.6911276948590382
31824,0.7325870646766169
31825,0.7558043117744611
31826,0.20936981757877282
31827,0.3839137645107794
31828,0.255804311774461
31829,0.17495854063018243
31830,0.11567164179104478
31831,0.22139303482587067
31832,0.11069651741293533
31833,0.3138474295190713
31834,0.18739635157545606
31835,0.9456882255389718
31836,0.34618573797678276
31837,0.45107794361525705
31838,0.5004145936981759
31839,0.6144278606965174
31840,0.2591210613598673
31841,0.7640961857379769
31842,0.6546434494195689
31843,0.584162520729685
31844,0.49999999999999994
31845,0.5373134328358209
31846,0.41583747927031506
31847,0.6612769485903814
31848,0.6666666666666667
31849,0.9535655058043119
31850,0.7823383084577115
31851,0.834162520729685
31852,0.9145936981757877
31853,0.7885572139303483
31854,0.8217247097844114
31855,0.8047263681592041
31856,0.7562189054726368
31857,0.7375621890547264
31858,0.6737147595356551
31859,0.20854063018242122
31860,0.8801824212271974
31861,0.730514096185738
31862,0.6604477611940299
31863,0.47719734660033164
31864,0.24958540630182421
31865,0.16376451077943616
31866,0.07960199004975124
31867,0.16334991708126037
31868,0.12064676616915423
31869,0.20398009950248758
31870,0.06218905472636817
31871,0.1558872305140962
31872,0.21393034825870647
31873,0.6438640132669984
31874,0.4253731343283582
31875,0.5646766169154229
31876,0.32504145936981754
31877,0.5107794361525705
31878,0.2736318407960199
31879,0.31923714759535654
31880,0.1115257048092869
31881,0.5476782752902156
31882,0.5464344941956882
31883,0.5331674958540631
31884,0.39883913764510776
31885,0.6575456053067994
31886,0.283167495854063
31887,0.2470978441127695
31888,0.12106135986733002
31889,0.1583747927031509
31890,0.051824212271973466
31891,0.13391376451077944
31892,0.2943615257048093
31893,0.32048092868988387
31894,0.09494195688225539
31895,0.5891376451077944
31896,0.3656716417910448
31897,0.2661691542288557
31898,0.31799336650082916
31899,0.6028192371475954
31900,0.21227197346600332
31901,0.5302653399668326
31902,0.11401326699834163
31903,0.25870646766169153
31904,0.07379767827529021
31905,0.3092868988391376
31906,0.36898839137645106
31907,0.4597844112769486
31908,0.06260364842454395
31909,0.024046434494195686
31910,0.008706467661691543
31911,0.05638474295190713
31912,0.050165837479270316
31913,0.0236318407960199
31914,0.010364842454394693
31915,0.46766169154228854
31916,0.6708126036484245
31917,0.5418739635157546
31918,0.6683250414593699
31919,0.5576285240464346
31920,0.4622719734660033
31921,0.49087893864013266
31922,0.5012437810945274
31923,0.9328358208955224
31924,0.6434494195688226
31925,0.22885572139303484
31926,0.24834162520729686
31927,0.18407960199004975
31928,0.12271973466003318
31929,0.5796019900497513
31930,0.07587064676616916
31931,0.23466003316749587
31932,0.1252072968490879
31933,0.17454394693200664
31934,0.1256218905472637
31935,0.08084577114427861
31936,0.15920398009950248
31937,0.041873963515754564
31938,0.057628524046434496
31939,0.0642620232172471
31940,0.12769485903814262
31941,0.1654228855721393
31942,0.24419568822553897
31943,0.043532338308457715
31944,0.03897180762852405
31945,0.05140961857379768
31946,0.07296849087893864
31947,0.3818407960199005
31948,0.1728855721393035
31949,0.17910447761194032
31950,0.04436152570480929
31951,0.0746268656716418
31952,0.2868988391376451
31953,0.6069651741293532
31954,0.6621061359867331
31955,0.3577943615257048
31956,0.22844112769485905
31957,0.3540630182421227
31958,0.45688225538971805
31959,0.1285240464344942
31960,0.32877280265339964
31961,0.3130182421227197
31962,0.8250414593698177
31963,0.5244610281923715
31964,0.5563847429519072
31965,0.9548092868988391
31966,0.4917081260364842
31967,0.8677446102819237
31968,0.7765339966832505
31969,0.855721393034826
31970,0.5269485903814263
31971,0.2823383084577114
31972,0.36028192371475953
31973,0.16832504145936983
31974,0.3694029850746268
31975,0.12396351575456054
31976,0.11276948590381426
31977,0.05348258706467662
31978,0.12354892205638475
31979,0.3333333333333333
31980,0.054311774461028195
31981,0.15381426202321724
31982,0.21351575456053068
31983,0.06592039800995025
31984,0.20190713101160862
31985,0.5169983416252073
31986,0.7338308457711443
31987,0.38971807628524047
31988,0.13723051409618575
31989,0.6592039800995025
31990,0.43159203980099503
31991,0.39635157545605304
31992,0.4929519071310116
31993,0.5903814262023218
31994,0.6733001658374793
31995,0.02487562189054726
31996,0.695273631840796
31997,0.6936152570480929
31998,0.6451077943615258
31999,0.9129353233830846
32000,0.8436981757877281
32001,0.5638474295190714
32002,0.7703150912106137
32003,0.8304311774461028
32004,0.7458540630182422
32005,0.7379767827529022
32006,0.9191542288557214
32007,0.8590381426202323
32008,0.6334991708126037
32009,0.6762023217247098
32010,0.6629353233830846
32011,0.3731343283582089
32012,0.6061359867330017
32013,0.6301824212271974
32014,0.5555555555555556
32015,0.6907131011608624
32016,0.7611940298507464
32017,0.5439469320066336
32018,0.11691542288557215
32019,0.9237147595356551
32020,0.7769485903814263
32021,0.5849917081260365
32022,0.23051409618573798
32023,0.13142620232172472
32024,0.42330016583747926
32025,0.3304311774461028
32026,0.13059701492537315
32027,0.07545605306799337
32028,0.3374792703150912
32029,0.09660033167495855
32030,0.384742951907131
32031,0.38681592039800994
32032,0.25041459369817576
32033,0.2956053067993366
32034,0.020729684908789386
32035,0.8051409618573798
32036,0.5692371475953566
32037,0.5708955223880597
32038,0.5663349917081261
32039,0.6372305140961858
32040,0.8669154228855722
32041,0.7466832504145937
32042,0.7470978441127696
32043,0.7582918739635158
32044,0.4046434494195688
32045,0.37479270315091207
32046,0.14013266998341625
32047,0.14635157545605307
32048,0.17371475953565507
32049,0.0845771144278607
32050,0.16459369817578773
32051,0.5281923714759537
32052,0.28524046434494194
32053,0.6330845771144279
32054,0.3486733001658375
32055,0.3864013266998341
32056,0.15464344941956884
32057,0.012023217247097845
32058,0.3669154228855721
32059,0.30140961857379767
32060,0.2334162520729685
32061,0.4320066334991708
32062,0.11442786069651742
32063,0.07711442786069653
32064,0.1351575456053068
32065,0.19651741293532338
32066,0.4382255389718076
32067,0.13681592039800997
32068,0.9286898839137646
32069,0.75
32070,0.9635157545605307
32071,0.7827529021558873
32072,0.3561359867330016
32073,0.777363184079602
32074,0.935737976782753
32075,0.8909618573797679
32076,0.8635986733001659
32077,0.966832504145937
32078,0.8698175787728027
32079,0.8611111111111112
32080,0.33623548922056384
32081,0.06882255389718077
32082,0.10779436152570482
32083,0.0302653399668325
32084,0.24378109452736318
32085,0.15132669983416253
32086,0.08333333333333334
32087,0.07628524046434494
32088,0.037728026533996685
32089,0.376865671641791
32090,0.11733001658374793
32091,0.06674958540630183
32092,0.42081260364842454
32093,0.32628524046434493
32094,0.1762023217247098
32095,0.03150912106135987
32096,0.16749585406301826
32097,0.09991708126036485
32098,0.09162520729684909
32099,0.12313432835820896
32100,0.5480928689883914
32101,0.6384742951907132
32102,0.9332504145936982
32103,0.9647595356550581
32104,0.9863184079601991
32105,0.9087893864013268
32106,0.941542288557214
32107,0.9655887230514096
32108,0.7856550580431177
32109,0.9262023217247098
32110,0.988391376451078
32111,0.44361525704809285
32112,0.4523217247097844
32113,0.7288557213930349
32114,0.3258706467661691
32115,0.4684908789386401
32116,0.4867330016583748
32117,0.6235489220563848
32118,0.8507462686567164
32119,0.46310116086235487
32120,0.7367330016583749
32121,0.5924543946932007
32122,0.8938640132669984
32123,0.4369817578772803
32124,0.7541459369817579
32125,0.5522388059701493
32126,0.9021558872305141
32127,0.6932006633499171
32128,0.5907960199004976
32129,0.7794361525704809
32130,0.832089552238806
32131,0.29270315091210614
32132,0.39925373134328357
32133,0.1998341625207297
32134,0.275290215588723
32135,0.3946932006633499
32136,0.6977611940298508
32137,0.41998341625207297
32138,0.3922056384742952
32139,0.5153399668325042
32140,0.33374792703150913
32141,0.47885572139303484
32142,0.5650912106135987
32143,0.42288557213930345
32144,0.5033167495854064
32145,0.8490878938640133
32146,0.9527363184079602
32147,0.8308457711442787
32148,0.8296019900497513
32149,0.6658374792703151
32150,0.5675787728026535
32151,0.7118573797678276
32152,0.9639303482587065
32153,0.45729684908789386
32154,0.8930348258706469
32155,0.7106135986733002
32156,0.6488391376451078
32157,0.8781094527363185
32158,0.9125207296849088
32159,0.90257048092869
32160,0.8880597014925373
32161,0.5874792703150913
32162,0.6869817578772803
32163,0.7164179104477613
32164,0.7707296849087895
32165,0.9042288557213931
32166,0.705223880597015
32167,0.9270315091210614
32168,0.9601990049751244
32169,0.881011608623549
32170,0.806799336650083
32171,0.8208955223880597
32172,0.9307628524046435
32173,0.9096185737976783
32174,0.8942786069651741
32175,0.5538971807628524
32176,0.974709784411277
32177,0.9834162520729686
32178,0.6339137645107795
32179,0.9900497512437811
32180,0.8660862354892206
32181,0.9830016583747928
32182,0.9498341625207297
32183,0.9751243781094527
32184,0.41666666666666663
32185,0.7242951907131012
32186,0.9104477611940299
32187,0.9519071310116087
32188,0.8358208955223881
32189,0.4730514096185738
32190,0.802653399668325
32191,0.7566334991708127
32192,0.7396351575456054
32193,0.8101160862354893
32194,0.7296849087893864
32195,0.9514925373134329
32196,0.89469320066335
32197,0.5290215588723052
32198,0.7284411276948591
32199,0.5095356550580432
32200,0.6276948590381427
32201,0.9311774461028193
32202,0.7744610281923715
32203,0.33996683250414594
32204,0.15298507462686567
32205,0.548922056384743
32206,0.4651741293532338
32207,0.37645107794361526
32208,0.34328358208955223
32209,0.2798507462686567
32210,0.4212271973466003
32211,0.4054726368159204
32212,0.412106135986733
32213,0.1795190713101161
32214,0.3648424543946932
32215,0.2906301824212272
32216,0.5543117744610282
32217,0.026119402985074626
32218,0.01285240464344942
32219,0.03233830845771145
32220,0.45315091210613595
32221,0.16749585406301826
32222,0.10199004975124379
32223,0.056799336650082924
32224,0.01119402985074627
32225,0.08913764510779437
32226,0.007877280265339967
32227,0.0978441127694859
32228,0.0472636815920398
32229,0.02902155887230514
32230,0.09742951907131012
32231,0.15671641791044777
32232,0.0713101160862355
32233,0.08706467661691543
32234,0.015339966832504147
32235,0.058457711442786074
32236,0.5124378109452736
32237,0.34245439469320066
32238,0.6355721393034827
32239,0.5145107794361526
32240,0.5613598673300166
32241,0.6111111111111112
32242,0.46641791044776115
32243,0.5509950248756219
32244,0.12686567164179105
32245,0.1861525704809287
32246,0.32296849087893864
32247,0.02114427860696517
32248,0.06343283582089553
32249,0.6770315091210614
32250,0.34950248756218905
32251,0.5978441127694859
32252,0.40381426202321724
32253,0.5796019900497513
32254,0.49917081260364843
32255,0.6152570480928691
32256,0.6608623548922057
32257,0.7694859038142621
32258,0.6098673300165838
32259,0.9009121061359868
32260,0.9477611940298508
32261,0.5721393034825871
32262,0.6766169154228856
32263,0.9469320066334992
32264,0.02321724709784411
32265,0.027777777777777776
32266,0.7014925373134329
32267,0.6140132669983417
32268,0.535240464344942
32269,0.302653399668325
32270,0.5145107794361526
32271,0.7093698175787728
32272,0.6882255389718077
32273,0.6024046434494196
32274,0.587893864013267
32275,0.52363184079602
32276,0.41708126036484244
32277,0.3208955223880597
32278,0.3909618573797678
32279,0.05555555555555556
32280,0.08001658374792704
32281,0.041044776119402986
32282,0.5808457711442786
32283,0.28067993366500826
32284,0.509950248756219
32285,0.3246268656716418
32286,0.3370646766169154
32287,0.4390547263681592
32288,0.2582918739635157
32289,0.5766998341625208
32290,0.4262023217247098
32291,0.538971807628524
32292,0.18200663349917082
32293,0.08416252072968491
32294,0.11359867330016585
32295,0.06467661691542288
32296,0.6670812603648425
32297,0.36318407960199
32298,0.2657545605306799
32299,0.011608623548922057
32300,0.10281923714759536
32301,0.23880597014925373
32302,0.310530679933665
32303,0.6165008291873963
32304,0.5916252072968491
32305,0.3851575456053068
32306,0.4129353233830846
32307,0.5485074626865672
32308,0.3088723051409618
